review,rating,date,source,sentiment_label,sentiment_score,topics
no listing history and price changes which is already available in HouseSigma or ZooCasa edit: how come other apps have sold and listing history available for same property but not realtor.ca? why HouseSigma can access this data but realtor.ca not?,1,2025-07-04 16:07:10,Google Play,NEGATIVE,-0.9992218017578125,"['history', 'price changes', 'housesigma', 'zoocasa edit', 'other apps', 'history', 'same property', 'housesigma', 'this data', 'realtor.ca']"
"improved, easy to use.",5,2025-07-03 18:34:22,Google Play,POSITIVE,0.9998237490653992,[]
"It would be nice if taxes were disclosed everywhere, not just Ontario",3,2025-07-03 04:19:23,Google Play,NEGATIVE,-0.9943453669548035,['taxes']
"App doesn't work (late June/early July) after OS update on Samsung FE24. No touch features, filtering, entering text into search bars, etc after uninstall and reinstall. Downloaded from Google play.",1,2025-07-03 01:13:37,Google Play,NEGATIVE,-0.999333918094635,"['app', 'early july', 'os update', 'samsung fe24', 'no touch', 'filtering', 'text', 'search bars', 'google play']"
It will be great to have the 3D option . So we could have the inside view.,4,2025-07-01 19:45:41,Google Play,POSITIVE,0.9994035959243774,"['the 3d option', 'the inside view']"
good app 👍,5,2025-07-01 03:30:07,Google Play,POSITIVE,0.999788224697113,['good app']
Create profile/account is not working.,2,2025-06-30 21:30:51,Google Play,NEGATIVE,-0.9998016953468323,['profile/account']
doesn't work at all on samsung s25 ultra.,1,2025-06-30 05:19:09,Google Play,NEGATIVE,-0.9992586970329285,['samsung s25 ultra']
"This is so handy as I travel around other areas. And I can just open it up, it attaches to my g p s and I can look at the price of properties anywhere anytime.",5,2025-06-29 01:50:08,Google Play,POSITIVE,0.9979416728019714,"['other areas', 'my g', 'the price', 'properties']"
Soooo sluggish on my pixel 8.,1,2025-06-28 23:51:07,Google Play,NEGATIVE,-0.9995787739753723,"['soooo', 'my pixel']"
The filters may contain what the clients would like to exclude. e.g. not interested in the condos.,4,2025-06-28 22:09:46,Google Play,NEGATIVE,-0.998369038105011,"['the filters', 'the clients', 'the condos']"
nothing is working cannot zoom map downloads not working.... not sure what's going on.,1,2025-06-27 09:02:59,Google Play,NEGATIVE,-0.9996784925460815,['not zoom map']
They need to add a filter for 55+ buildings!!!!,3,2025-06-27 00:37:17,Google Play,NEGATIVE,-0.9958487749099731,"['a filter', '55+ buildings']"
great way to track and get leads,4,2025-06-26 00:04:45,Google Play,POSITIVE,0.9998668432235718,['great way']
why no size search like website? I'll stick with website thanks until this is added,3,2025-06-24 03:27:35,Google Play,NEGATIVE,-0.539240837097168,"['no size', 'website', 'website']"
"need to have the option to choose ""outdoor space""",5,2025-06-23 03:38:02,Google Play,NEGATIVE,-0.9840420484542847,"['the option', '""outdoor space']"
"always updated with listings, shows listings in any location .",5,2025-06-22 18:14:14,Google Play,POSITIVE,0.9361136555671692,"['listings', 'listings', 'any location']"
junk app . can't move map .,1,2025-06-22 02:28:32,Google Play,NEGATIVE,-0.9998027682304382,"['junk app', 'map']"
app not functioning. map not responding. buttons along the bottom not responding. most of app not working. I see it's not just me. uninstalled then reinstalled. no change,1,2025-06-21 08:59:01,Google Play,NEGATIVE,-0.9996813535690308,"['app', 'map', 'buttons', 'the bottom', 'app', 'no change']"
"The app just stopped working. I am unable to use the map, everything is frozen. I have unistalled and reinstalled, updated etc and nothing is working.",1,2025-06-21 05:33:09,Google Play,NEGATIVE,-0.999679446220398,"['the app', 'the map']"
Newest update isn't working properly. can't search via the map and won't even let me tap on items. not sure what happened but needs to be fixed.,1,2025-06-19 02:51:15,Google Play,NEGATIVE,-0.9996060729026794,"['newest update', 'the map', 'items']"
"touchscreen interaction is basically broken as others have said. don't ask me to reach out to you, fix your app. this is something that should have never gotten pushed into production.",1,2025-06-19 00:43:30,Google Play,NEGATIVE,-0.9988364577293396,"['touchscreen interaction', 'your app', 'production']"
app has stopped responding. cleared cache and data. when I open the app it won't let me do anything. started about a week ago. not helpful when you are actively looking for a new house.,1,2025-06-18 20:27:09,Google Play,NEGATIVE,-0.9997542500495911,"['app', 'cache', 'data', 'the app', 'a new house']"
"Tried uninstalling and installing, app is still completely unresponsive to any selections, now useless. Has been like this for over month.",1,2025-06-18 17:35:49,Google Play,NEGATIVE,-0.9996562004089355,"['app', 'any selections', 'month']"
the only thing that is working on the app is the listing map. even that doesn't let me enlarge the area.,1,2025-06-18 02:54:27,Google Play,NEGATIVE,-0.9994106292724609,"['the only thing', 'the app', 'the listing map', 'the area']"
Great customer support. My mobile app stopped working and I was able to get hold of developer where they responded quickly to my request and solve the problem. Thank you for your assistance. Regards Paul K.,4,2025-06-17 23:27:36,Google Play,POSITIVE,0.9965494871139526,"['great customer support', 'my mobile app', 'hold', 'developer', 'my request', 'the problem', 'your assistance', 'paul k.']"
app used to work fine. weird touchscreen glitches now. app hardly works. very frustrating. it's as if a lot of the buttons and stuff don't work.,1,2025-06-16 20:48:09,Google Play,NEGATIVE,-0.9995735287666321,"['app', 'weird touchscreen glitches', 'app', 'a lot', 'the buttons', 'stuff']"
Stop asking me for my location everytime I open the app! It's annoying. Update: that doesn't work. The app continues to ask me for my location each time I open it. Edit: June 14/25 update completely bricked the app. You can't tap on anything.,1,2025-06-16 01:49:21,Google Play,NEGATIVE,-0.9996433258056641,"['my location everytime', 'the app', 'update', 'the app', 'my location', 'edit: june 14/25 update', 'the app']"
no screen touch interaction,1,2025-06-15 21:15:54,Google Play,NEGATIVE,-0.9996254444122314,['no screen touch interaction']
"good app. However, price changes in a listing history should be visible to the market.",5,2025-06-15 19:57:32,Google Play,POSITIVE,0.9936129450798035,"['good app', 'price changes', 'a listing history', 'the market']"
Super easy to set filters and keep them,4,2025-06-14 21:27:58,Google Play,POSITIVE,0.9948318004608154,['filters']
"Don't use you ""back"" button, just the arrow in the app. otherwise works well.",4,2025-06-14 06:29:29,Google Play,POSITIVE,0.9977578520774841,"['back"" button', 'just the arrow', 'the app']"
ADD A TOGGLE/FILTER for minimum/maximum square footage/meters. im so tired of scrolling through properties under 400sqft... such a waste of time UPDATE: THEY ADDED THE FEATURE AFTER ME BEGGING FOR A FEW MONTHS!,4,2025-06-13 00:50:43,Google Play,NEGATIVE,-0.9997536540031433,"['a toggle/filter', 'minimum/maximum square footage/meters', 'properties', '400sqft', 'such a waste', 'time update', 'the feature', 'a few months']"
App has annoying Google ads.,1,2025-06-11 20:19:55,Google Play,NEGATIVE,-0.9994000196456909,"['app', 'google ads']"
"Great app, easy to use, and has a good map feature",4,2025-06-09 06:22:15,Google Play,POSITIVE,0.9998612403869629,"['great app', 'a good map feature']"
"It would be great if you could swipe left to go to the next listing, like autotrader.",4,2025-06-07 20:45:32,Google Play,NEGATIVE,-0.9987602233886719,"['the next listing', 'autotrader']"
Also 'an unexpected error' message always comes up when I try to delete a saved search. I reloaded the app and have the same thing happening again.,1,2025-06-07 07:38:35,Google Play,NEGATIVE,-0.9960363507270813,"[""an unexpected error' message"", 'a saved search', 'the app', 'the same thing']"
Why are you adding ads on the app,1,2025-06-05 04:14:26,Google Play,NEGATIVE,-0.9981837868690491,"['ads', 'the app']"
Great 👍,5,2025-06-05 01:48:07,Google Play,POSITIVE,0.9997692704200745,[]
its not real time speed so sometimes you have a house saved but its already been sold for 2 weeks. updating takes a bit on some,4,2025-06-03 05:01:07,Google Play,NEGATIVE,-0.9987673759460449,"['its not real time speed', 'a house', '2 weeks']"
"amazing ap, I've been using this ap for about 6 years now. love it!",5,2025-06-02 04:41:25,Google Play,POSITIVE,0.9998549222946167,['this ap']
excellent way to find a new house to buy and great place to have your house sold.,5,2025-06-01 19:36:12,Google Play,POSITIVE,0.9997979998588562,"['excellent way', 'a new house', 'great place', 'your house']"
"I generally like the app it does what it's supposed to. Some QoL improvements have a separate filter for basements only, really annoying having to filter those out manually. Also, building type, why can't you select multiple ones. House, Townhouse etc.",3,2025-05-31 21:16:07,Google Play,NEGATIVE,-0.9966301321983337,"['the app', 'some qol improvements', 'a separate filter', 'basements', 'multiple ones', 'house']"
"Great Resource, current, accurate and reliable.",5,2025-05-30 15:40:41,Google Play,POSITIVE,0.9998791217803955,['great resource']
Ads make this app garbage. Corporate greed strikes again. You guys dont make enough money for doing so little as realtors so you need squeeze ad revenue out of people now?,1,2025-05-27 20:13:45,Google Play,NEGATIVE,-0.9996013045310974,"['ads', 'this app garbage', 'corporate greed strikes', 'you guys', 'enough money', 'realtors', 'ad revenue', 'people']"
"Am I missing something? A key thing when house hunting is seeing the floorplan, which isn't always available in the pics and is very frustrating in its own right, but in the case of one house, I discovered that my partner's iPhone has a 'Multimedia' button that led to floorplans. For the same listing on my Android, there's no floorplans to be found. Why? Are there two completely different designers for each version that don't talk to each other? ..or have the same feature list to satisfy?",4,2025-05-27 04:21:29,Google Play,NEGATIVE,-0.9996434450149536,"['a key thing', 'house hunting', 'the floorplan', 'the pics', 'its own right', 'the case', 'one house', ""my partner's iphone"", ""a 'multimedia' button"", 'floorplans', 'the same listing', 'my android', 'no floorplans', 'two completely different designers', 'each version', 'the same feature list']"
"lots of pop up ads, makes the app useless.",1,2025-05-26 02:11:45,Google Play,NEGATIVE,-0.9998082518577576,"['lots', 'pop up ads', 'the app']"
great app to find the house you want with the things you need,5,2025-05-25 19:47:36,Google Play,POSITIVE,0.9998109936714172,"['great app', 'the house', 'the things']"
This app basically replaces a realtor.,4,2025-05-24 23:15:33,Google Play,NEGATIVE,-0.9990296363830566,"['this app', 'a realtor']"
"Stop bugging us with those stupid security checks after an hour or two - I'm trying to find a house, not hack you",3,2025-05-24 06:59:18,Google Play,NEGATIVE,-0.9988395571708679,"['those stupid security checks', 'an hour', 'a house']"
good,5,2025-05-24 06:56:20,Google Play,POSITIVE,0.9998161196708679,[]
password stuff too annoying.,1,2025-05-24 06:00:08,Google Play,NEGATIVE,-0.999776303768158,['password stuff']
"it's great, but I wish I could filter out 55+",4,2025-05-16 09:58:21,Google Play,POSITIVE,0.9970631003379822,[]
Great app,4,2025-05-13 10:15:28,Google Play,POSITIVE,0.999821126461029,['great app']
share links need to open this app by default if installed on the device.,4,2025-05-12 00:41:36,Google Play,NEGATIVE,-0.9912537932395935,"['share links', 'this app', 'default', 'the device']"
Banner adds makes this platform seem cheap and is very disappointing.,1,2025-05-10 22:22:58,Google Play,NEGATIVE,-0.9998030066490173,"['banner', 'this platform']"
"I love all the details included, such as days on the market as well as the last selling price and date.",5,2025-05-10 17:51:27,Google Play,POSITIVE,0.9988497495651245,"['all the details', 'days', 'the market', 'the last selling price', 'date']"
"I would like to be able to enter in my filters, and look at all of the listings that fit that criteria across Canada. Otherwise its a pretty awesome app",4,2025-05-08 18:32:08,Google Play,POSITIVE,0.9991497993469238,"['my filters', 'the listings', 'that criteria', 'canada', 'otherwise its a pretty awesome app']"
The new version of this app is almost unusable. There is no option for a list view rather than a map view. No option for sorting the listings by price or other ways. I searched for 3 bedrooms 2 baths and got TWO listings in a huge county. Completely wrong!,1,2025-05-08 04:14:21,Google Play,NEGATIVE,-0.999790370464325,"['the new version', 'this app', 'no option', 'a list view', 'a map view', 'no option', 'the listings', 'price', 'other ways', '3 bedrooms 2 baths', 'two listings', 'a huge county']"
very glitchy,5,2025-05-08 01:31:14,Google Play,NEGATIVE,-0.9992833733558655,[]
"Recent addition of ads is really frustrating, not necessarily that there are ad banners but just opening a listing will immediately open a redirect. The app itself I find quite intuitive, easy to filter, and good for viewing images. I wish you could filter on more criteria like garages or neighborhoods. But these new ads are poorly implemented, I understand why they've been added but the implementation is horrible.",3,2025-05-07 06:05:12,Google Play,NEGATIVE,-0.9923135638237,"['recent addition', 'ads', 'ad banners', 'a listing', 'a redirect', 'the app', 'images', 'more criteria', 'garages', 'neighborhoods', 'these new ads', 'the implementation']"
Not friendly.,1,2025-05-06 20:47:14,Google Play,NEGATIVE,-0.9997856020927429,[]
It's a little slow,4,2025-05-06 19:50:12,Google Play,NEGATIVE,-0.9996256828308105,[]
I find it hard to find certain neighborhoods on the app.,4,2025-05-05 05:46:45,Google Play,NEGATIVE,-0.9996974468231201,"['certain neighborhoods', 'the app']"
"Used to work good on my Chromebook, but, since the update it is slow, jerky, and forces me to uninstall. I would have expected better.",1,2025-05-04 22:04:43,Google Play,NEGATIVE,-0.9915137887001038,"['my chromebook', 'the update']"
six homes on my street for sale today. in Barrhaven. All with different listings signs. Not one is on this app. Not a good app,1,2025-04-30 18:25:32,Google Play,NEGATIVE,-0.999799907207489,"['six homes', 'my street', 'sale', 'different listings signs', 'this app', 'not a good app']"
App is so slow at loading its impossible to use.,1,2025-04-30 05:15:31,Google Play,NEGATIVE,-0.9997527003288269,['app']
"It's terrible There so many issues, runs poorly, Android gestures barely work. Reloading areas takes forever, you think for all that realtor money it would be better.",1,2025-04-27 21:56:36,Google Play,NEGATIVE,-0.9998165965080261,"['so many issues', 'android gestures', 'reloading areas', 'all that realtor money']"
"Da hell?!?! Y'a des annonces Google dans les listings?!?! POURQUOI?! UPDATE: Aucune mention que cette compagnie a profit met des annonces dans son appli... -1 étoile 😮‍💨 ""The advertisements will also provide users with access to relevant and complementary products and services."" right, un casino, c'est très complémentaire à l'achat d'une maison.",1,2025-04-27 03:41:51,Google Play,POSITIVE,0.7449133396148682,"['da hell', ""y'a des"", 'google dans', 'listings', 'pourquoi', 'que cette compagnie', 'a profit', 'des annonces dans', 'son appli', 'étoile 😮\u200d💨', 'the advertisements', 'users', 'access', 'relevant and complementary products', 'services', 'right, un casino', ""c'est très complémentaire"", ""à l'achat d'une maison""]"
why is there advertising in this app all of a sudden? this isn't serious.,1,2025-04-27 02:15:43,Google Play,NEGATIVE,-0.9997475743293762,['this app']
The app is all of a sudden showing the most distracting garish ads that ruin the user experience.,1,2025-04-26 23:38:39,Google Play,NEGATIVE,-0.9998024106025696,"['the app', 'of a sudden showing', 'the most distracting garish ads', 'the user experience']"
good,5,2025-04-26 21:54:22,Google Play,POSITIVE,0.9998161196708679,[]
Latest version has an add banner at the bottom. What a terrible idea. people use this app to search for their biggest purchase in their life and they are greeted with adds.,1,2025-04-26 09:14:25,Google Play,NEGATIVE,-0.6295002102851868,"['latest version', 'an add banner', 'the bottom', 'what a terrible idea', 'people', 'this app', 'their biggest purchase', 'their life', 'adds']"
now with ads... Thanx for ruining a great application. (to the dev response: that's bull and you know it. Just say it like it is... greed.),1,2025-04-26 01:09:38,Google Play,NEGATIVE,-0.9995312690734863,"['ads', 'a great application', 'the dev response', 'bull', 'greed']"
Can't use app anymore says no internet connection. I can try my own data or wifi. The same thing happens. I uninstall and re installed. Settings are fine.,1,2025-04-25 19:19:55,Google Play,POSITIVE,0.8996185064315796,"['app', 'no internet connection', 'my own data', 'wifi', 'the same thing', 'settings']"
"Posting age and the ability to scroll through listings in map view was taken away, kind of confused as to why useful features would be removed. And now they added ads to.....",1,2025-04-25 08:11:27,Google Play,NEGATIVE,-0.9997656941413879,"['age', 'the ability', 'listings', 'map view', 'useful features', 'ads']"
App now contains ads without advising this.,1,2025-04-23 20:26:35,Google Play,NEGATIVE,-0.9869721531867981,"['app', 'ads']"
"Easy to use, lots of information.",5,2025-04-23 01:19:56,Google Play,POSITIVE,0.9993975162506104,"['easy to use, lots', 'information']"
A descriptive app which gives you access to all the real estate market at your fingertips.,5,2025-04-23 01:00:27,Google Play,POSITIVE,0.9991415739059448,"['a descriptive app', 'access', 'all the real estate market', 'your fingertips']"
super duper greats,5,2025-04-21 03:38:13,Google Play,POSITIVE,0.9296584725379944,['super duper greats']
Useful.,5,2025-04-20 12:20:01,Google Play,POSITIVE,0.9998053908348083,[]
takes for ever to load absolute garbage,1,2025-04-19 22:39:00,Google Play,NEGATIVE,-0.9997455477714539,['absolute garbage']
awesome app to explore,4,2025-04-17 18:51:43,Google Play,POSITIVE,0.9998725652694702,['awesome app']
"The photoshopping needs to stop. You think the place is so nice and bright, but it's not. Bring back natural pictures. The app is ok",3,2025-04-13 16:46:04,Google Play,POSITIVE,0.9992578625679016,"['the place', 'natural pictures', 'the app']"
"Wish you could filter out condo fees over a set amount. I'm sorry, but paying the same in condo fees or more as the mortgage payment is ridiculous. I'd like to filter out those I know easily won't be bought. Also, the calculator doesn't input the condo fees which is annoying.",3,2025-04-10 22:37:50,Google Play,NEGATIVE,-0.9934313893318176,"['condo fees', 'a set amount', 'condo fees', 'the mortgage payment', 'the calculator', 'the condo fees']"
"Slow, Slow, VERY SLOW!. When searching for listings on the map. it will take a while to show. I've tried it in the latest Android device and IOS. Realtor.ca should only be used on PC.",2,2025-04-09 20:20:47,Google Play,NEGATIVE,-0.9989356398582458,"['listings', 'the map', 'a while', 'the latest android device', 'ios']"
wonderful,5,2025-04-08 19:58:51,Google Play,POSITIVE,0.9998772144317627,[]
I like to use Google to find out about the area where a particular house is. Every time I switch from this to Google then switch back it opens at the cover page and forgets the location and filters that I have set and the house that I was looking at and I have to start over.,2,2025-04-08 00:50:55,Google Play,NEGATIVE,-0.9984933137893677,"['google', 'the area', 'a particular house', 'every time', 'google', 'the cover page', 'the location', 'filters', 'the house']"
knowledgeable information,5,2025-04-04 20:46:40,Google Play,POSITIVE,0.9998130202293396,['knowledgeable information']
"do not download, they will still your money",1,2025-04-04 05:19:59,Google Play,NEGATIVE,-0.9939299821853638,['your money']
very convenient 👌,5,2025-04-04 01:39:16,Google Play,POSITIVE,0.9722041487693787,[]
terrible app,1,2025-04-02 15:52:55,Google Play,NEGATIVE,-0.9993818998336792,['terrible app']
Seems to have more property listings than any other app.,5,2025-04-01 17:55:41,Google Play,NEGATIVE,-0.8643757104873657,"['more property listings', 'any other app']"
wish the had the option to search by school district,3,2025-03-31 22:08:10,Google Play,NEGATIVE,-0.9987773299217224,"['the option', 'school district']"
pretty good but house sigma I like it more,4,2025-03-30 08:41:25,Google Play,POSITIVE,0.9997640252113342,[]
Terrible app. I have a realtor.ca account and for some reason I can't log onto it in the app. Then when I try to log in from my browser it re-directs me to the app. Useless if I can't save homes.,1,2025-03-30 01:25:58,Google Play,NEGATIVE,-0.9996143579483032,"['terrible app', 'a realtor.ca account', 'some reason', 'the app', 'my browser', 'the app', 'homes']"
"Poor user practices. Realtor.ca forces users from their website to their terrible app with constant non-robot, human verifications.",1,2025-03-29 19:05:19,Google Play,NEGATIVE,-0.9996683597564697,"['poor user practices', 'realtor.ca forces users', 'their website', 'their terrible app', 'constant non-robot, human verifications']"
realtor is a staple. Best website and best app.,5,2025-03-29 09:37:12,Google Play,POSITIVE,0.9998173117637634,"['realtor', 'a staple', 'best website', 'best app']"
"make bedrooms, washrooms and square foot mandatory. also seperate photo glalery for 1 bedroom, 2 bedroom etc. when listing apartments",3,2025-03-27 22:03:58,Google Play,NEGATIVE,-0.9955658316612244,"['bedrooms', 'washrooms', 'square foot', 'photo glalery', '1 bedroom', 'apartments']"
"yeah I went through the search engine on the website. I don't think I'm going to continue on using the app or the website because it doesn't even let me choose anything. it just has parking available. parking not available if I want a garage if I want it attached if I want it heated. if I want uncovered parking covered parking, parking pad stuff like that. I'm looking for a house to rent and they only had one house and it's not even in Hamilton",1,2025-03-26 22:04:35,Google Play,NEGATIVE,-0.9994439482688904,"['the search engine', 'the website', 'the app', 'the website', 'parking', 'parking', 'a garage', 'uncovered parking covered parking', 'parking pad stuff', 'a house', 'one house', 'hamilton']"
The Realtor.ca application is just wonderful. I advise to download and install on your mobile to get all functions play for you. Enjoy.,5,2025-03-25 19:52:30,Google Play,POSITIVE,0.999848484992981,"['the realtor.ca application', 'your mobile', 'all functions']"
Current- could give more details like avg cost / foot in area for type of home and if listed before and history,4,2025-03-25 17:19:21,Google Play,NEGATIVE,-0.9936802387237549,"['current-', 'more details', 'avg cost / foot', 'area', 'type', 'home', 'history']"
Download House Sigma it's way better and has sale data and sold prices. Shop smart not stupid.,1,2025-03-20 22:07:59,Google Play,POSITIVE,0.9151554703712463,"['sale data', 'prices']"
Great app! 👍😁,5,2025-03-19 02:04:10,Google Play,POSITIVE,0.9997574687004089,['great app']
"Horrible app. Use a web browser, when you switch to any other app or get a call or text you lose where you where and restarts the app. Horrible design.",1,2025-03-18 04:33:52,Google Play,NEGATIVE,-0.9997743964195251,"['horrible app', 'a web browser', 'any other app', 'a call', 'text', 'the app. horrible design']"
"Your current update is worse than the other one. You're going in the wrong direction? The menu that would show you houses flipping right to left on the map was beautiful now, not so good.",1,2025-03-17 22:57:21,Google Play,NEGATIVE,-0.9954985976219177,"['your current update', 'the wrong direction', 'the menu', 'houses', 'the map']"
great,5,2025-03-17 22:02:12,Google Play,POSITIVE,0.9998630285263062,[]
Easy to use & super helpful to find properties in any area.,5,2025-03-17 21:51:24,Google Play,POSITIVE,0.9986114501953125,"['properties', 'any area']"
"There should be more filters, specifically for condos and townhouses. You can't filter by strata fees, users should be able to set a maximum $$$ amount similar to selling price. Also you cannot filter to include in-suite laundry, storage locker or parking.",3,2025-03-15 23:21:12,Google Play,NEGATIVE,-0.9955937266349792,"['more filters', 'condos', 'townhouses', 'strata fees', 'users', 'a maximum $$$ amount', 'price', 'suite', 'storage locker', 'parking']"
the locate me works the first time it's open then it won't change to be location the next time.,2,2025-03-14 06:29:53,Google Play,POSITIVE,0.6119867563247681,['location']
I belive it's waste of time to use this app I'm trying to type the city I wanna look for house the doesn't even know where is that cities are at,1,2025-03-14 00:28:55,Google Play,NEGATIVE,-0.9997451901435852,"['waste', 'time', 'this app', 'the city', 'house', 'cities']"
"Previously, even if a circle had a number like 1 or 3 on it, you could simply swipe and it would automatically move among the nearby circles, allowing you to view the entire list. Now, however, you have to move the map and click on another circle to swipe. Even when you zoom out a lot, the circles remain separate instead of clustering together, making them hard to click.",1,2025-03-13 22:37:59,Google Play,NEGATIVE,-0.9970508813858032,"['a circle', 'a number', 'the nearby circles', 'the entire list', 'the map', 'another circle', 'the circles']"
"The best app for buying a home, or selling really. My realtor Michelle Vienneau sold my home on here and now we are looking to buy on here.",5,2025-03-13 00:41:34,Google Play,POSITIVE,0.9981313347816467,"['the best app', 'a home', 'my realtor michelle vienneau', 'my home']"
awesome!!,5,2025-03-12 22:58:29,Google Play,POSITIVE,0.9998700618743896,[]
grade up,5,2025-03-12 08:17:53,Google Play,POSITIVE,0.9985114932060242,['grade']
Every update makes this app more and more useless. You cant see how long a property has been listed anymore and the most recent update took away scrolling properties unless using list view where you can't see the location on the map. After using this site/app for over decade I am deleting it and using zillow instead.,1,2025-03-12 07:49:31,Google Play,NEGATIVE,-0.9997498393058777,"['every update', 'this app', 'a property', 'the most recent update', 'scrolling properties', 'list view', 'the location', 'the map', 'this site/app', 'decade', 'zillow']"
